Date/Time,Environment:Site Outdoor Air Drybulb Temperature [C](Hourly),Environment:Site Daylight Saving Time Status [](Daily),Environment:Site Day Type Index [](Daily),ZONE ONE:Zone Total Internal Latent Gain Energy [J](Hourly),TEST 352A:Other Equipment Total Heating Energy [J](Monthly),ZONE ONE:Zone Other Equipment Total Heating Energy [J](Monthly),TEST 352 MINUS:Other Equipment Total Heating Energy [J](Monthly),ZN001:WALL001:Surface Inside Face Temperature [C](Daily),ZN001:WALL001:Surface Outside Face Temperature [C](Daily),ZN001:WALL001:Surface Inside Face Convection Heat Transfer Coefficient [W/m2-K](Daily),ZN001:WALL001:Surface Outside Face Convection Heat Transfer Coefficient [W/m2-K](Daily),ZN001:WALL002:Surface Inside Face Temperature [C](Daily),ZN001:WALL002:Surface Outside Face Temperature [C](Daily),ZN001:WALL002:Surface Inside Face Convection Heat Transfer Coefficient [W/m2-K](Daily),ZN001:WALL002:Surface Outside Face Convection Heat Transfer Coefficient [W/m2-K](Daily),ZN001:WALL003:Surface Inside Face Temperature [C](Daily),ZN001:WALL003:Surface Outside Face Temperature [C](Daily),ZN001:WALL003:Surface Inside Face Convection Heat Transfer Coefficient [W/m2-K](Daily),ZN001:WALL003:Surface Outside Face Convection Heat Transfer Coefficient [W/m2-K](Daily),ZN001:WALL004:Surface Inside Face Temperature [C](Daily),ZN001:WALL004:Surface Outside Face Temperature [C](Daily),ZN001:WALL004:Surface Inside Face Convection Heat Transfer Coefficient [W/m2-K](Daily),ZN001:WALL004:Surface Outside Face Convection Heat Transfer Coefficient [W/m2-K](Daily),ZN001:FLR001:Surface Inside Face Temperature [C](Daily),ZN001:FLR001:Surface Outside Face Temperature [C](Daily),ZN001:FLR001:Surface Inside Face Convection Heat Transfer Coefficient [W/m2-K](Daily),ZN001:ROOF001:Surface Inside Face Temperature [C](Daily),ZN001:ROOF001:Surface Outside Face Temperature [C](Daily),ZN001:ROOF001:Surface Inside Face Convection Heat Transfer Coefficient [W/m2-K](Daily),ZN001:ROOF001:Surface Outside Face Convection Heat Transfer Coefficient [W/m2-K](Daily),ZONE ONE:Zone Mean Radiant Temperature [C](Hourly),ZONE ONE:Zone Mean Air Temperature [C](Hourly),ZONE ONE:Zone Air Heat Balance Surface Convection Rate [W](Hourly),ZONE ONE:Zone Air Heat Balance Air Energy Storage Rate [W](Hourly) 
 04/25  05:00:00,10.7875,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,16.544474504965917,16.65173382862452,-58.729595388368057,-57.04121209571173 
 04/25  06:00:00,10.9125,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,16.472692330084138,16.52409076420257,-14.111202967586156,-25.97726254475531 
 04/25  07:00:00,11.787499999999998,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,16.65710288327364,16.582843272876049,59.211956245493308,48.483275202826408 
 04/25  08:00:00,12.8875,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,17.0909851443438,16.897357297546109,134.93801393713484,139.3228795352551 
 04/25  09:00:00,13.9875,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,17.189493758922404,17.116038609745226,44.99746306229685,45.71834184558622 
 04/25  10:00:00,15.15,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,17.518196980950387,17.34954355910167,120.2501553318973,115.12888246778408 
 04/25  11:00:00,16.287499999999999,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,17.837060141949907,17.6779678727963,126.93947096114025,122.19681820684319 
 04/25  12:00:00,15.6375,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,18.268271835677234,18.09984947568012,152.32194222341642,159.76880272770468 
 04/25  13:00:00,16.75,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,18.280739987370425,18.30340846667994,5.064023238591755,17.668871107243903 
 04/25  14:00:00,17.1125,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,18.190459091959079,18.26929644565563,-30.19105448130328,-24.313414670138966 
 04/25  15:00:00,16.7,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,18.068099329777927,18.156642399557737,-37.24543950082376,-41.371846013793589 
 04/25  16:00:00,16.325,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,18.060241484359258,18.100266624369686,-12.058947021043848,-11.533289042603262 
 04/25  17:00:00,15.4125,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,17.881517712521636,18.008593500578365,-52.92778057542264,-49.518692821352058 
 04/25  18:00:00,13.9375,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,17.769608282171505,17.870400083534887,-54.705598583385818,-50.361950249883907 
 04/25  19:00:00,12.9875,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,17.43876963769162,17.613443054204884,-126.55703743356551,-121.29616291009559 
 04/25  20:00:00,13.1125,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,17.25083504975683,17.340901415799338,-55.66062327325665,-68.23115507249752 
 04/25  21:00:00,12.6125,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,17.111481682121533,17.20972299526653,-54.911025128828779,-50.47149330273874 
 04/25  22:00:00,11.8875,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,16.934453637375385,17.042831744962773,-64.05076317592834,-63.639033594077378 
 04/25  23:00:00,11.325,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,16.75500596092357,16.864468408487377,-63.78085328811894,-64.42000167945173 
 04/25  24:00:00,11.1,0.0,5.,0.0,,,,17.218413045238177,15.64578619715131,0.890962814359073,17.25128902601406,17.29681735277799,16.90293753882084,0.9401556047054599,12.726060010423892,17.180953050791094,15.021444732935644,0.8435760490196737,15.14013942836899,17.20162260864017,15.337171981794228,0.8310777557374115,17.233862441353705,17.425762168774744,17.433017896433137,0.8384426566300256,17.30852195304856,16.29423805919661,0.7021028235720278,19.786199249306525,16.590217939497383,16.696076917148493,-58.78352281639465,-59.372243598682469 
 04/26  01:00:00,10.7875,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,16.38072429038158,16.51294014332788,-80.68534936109413,-76.00291179657977 
 04/26  02:00:00,10.225,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,16.11823045018271,16.26510412058894,-94.54273303075476,-94.58250317356185 
 04/26  03:00:00,10.6875,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,15.880132040182764,16.017828255240138,-82.69115102815703,-85.12451652177566 
 04/26  04:00:00,10.4125,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,15.636904586532895,15.786459765485736,-90.95719770832668,-88.33754938158319 
 04/26  05:00:00,10.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,15.410251171338171,15.54742710092029,-78.23781381896427,-81.41224694695599 
 04/26  06:00:00,10.6875,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,15.598170752538716,15.491355103918393,122.55596228690128,71.3073976181767 
 04/26  07:00:00,12.85,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,16.656312591679659,16.27076174146077,369.32140113438398,363.80896288103488 
 04/26  08:00:00,14.2125,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,17.371904550333306,17.195186530260615,266.7476941784621,288.65681063586967 
 04/26  09:00:00,15.15,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,18.250776062727995,17.98140127423447,346.7104053419405,323.5336139210376 
 04/26  10:00:00,16.287499999999999,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,18.97201047358237,18.84320348124545,229.10350107696477,257.20440739308767 
 04/26  11:00:00,18.7625,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,19.455410621770019,19.356655710172129,164.13165491232329,165.01354482827157 
 04/26  12:00:00,20.375,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,19.97099697305241,19.830109037553137,185.47529296666989,180.03560158153779 
 04/26  13:00:00,20.225,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,20.500048503719229,20.35076355625174,196.70375472748629,192.61425629010498 
 04/26  14:00:00,22.75,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,20.60572343860115,20.682398175746923,7.075749201201539,40.415090288745499 
 04/26  15:00:00,21.65,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,20.449309177670984,20.59379716444466,-55.90559650898354,-52.10181368759839 
 04/26  16:00:00,20.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,20.342163700651029,20.456012436779476,-26.16959098911186,-34.82691401783124 
 04/26  17:00:00,19.625,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,20.26817699569529,20.40903723739803,-21.129629977258057,-17.140529125213086 
 04/26  18:00:00,18.712500000000003,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,20.110355688457245,20.299223904857,-63.82846399065728,-56.30155981978335 
 04/26  19:00:00,16.925000000000006,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,19.66677524399972,19.954504691473184,-186.8746263912648,-172.10751540609787 
 04/26  20:00:00,15.4125,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,19.33163893299169,19.483705682520957,-117.14997866487733,-134.99616874614967 
 04/26  21:00:00,14.624999999999999,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,19.1267203288374,19.241289996893206,-72.71301996573155,-73.34537236877694 
 04/26  22:00:00,13.712500000000003,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,18.877568103667259,19.020739810270926,-94.40537176735285,-89.1127333082326 
 04/26  23:00:00,12.9875,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,18.645333962106194,18.767221595041158,-74.72154784842455,-81.45819713129909 
 04/26  24:00:00,12.8,0.0,6.,0.0,,,,18.630099530541867,22.40849665665029,1.0904221746641237,10.382086235282716,18.76686414276147,24.907123941571315,1.1122945170356847,8.3834902429539,18.35921890540057,17.634687430133139,0.9308082305539411,10.231832005992106,18.56782591036018,21.14671503807302,1.0640001008055778,10.198353662207964,18.10212592642026,18.081660619794176,0.956076296947192,18.554210426906204,24.722499219163458,0.8020442047832632,11.958997552164308,18.52590310964288,18.613594622832037,-39.48918110880134,-42.63352785126009 
 04/27  01:00:00,12.425,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,18.35628293168556,18.476617152276586,-68.2503374436241,-62.06276370261089 
 04/27  02:00:00,11.8875,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,18.169709012420296,18.281819690314295,-62.87623742358674,-66.38332352170795 
 04/27  03:00:00,11.325,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,17.991350671432345,18.108803626108477,-65.68663400990576,-64.18025819443352 
 04/27  04:00:00,11.474999999999998,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,17.854978250607613,17.948402459384817,-44.43930486236674,-48.793818178503958 
 04/27  05:00:00,11.7,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,17.757606560380049,17.84244810663977,-36.80830439271932,-36.2936793137299 
 04/27  06:00:00,12.0125,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,17.761023847051989,17.772094313094664,11.923277479676532,-3.448961861258411 
 04/27  07:00:00,12.575,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,18.05507115469714,17.944287540404664,76.29071180094492,82.17233707715737 
 04/27  08:00:00,13.4875,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,18.152363434319097,18.072667082110855,31.121548983440609,29.831508895181928 
 04/27  09:00:00,14.5875,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,18.388101698020856,18.221760009748786,82.18580148565764,74.62030980937297 
 04/27  10:00:00,16.0625,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,18.71006496097374,18.51963100109633,128.65801248814814,124.33753346250234 
 04/27  11:00:00,17.0125,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,18.950409821529364,18.861683074070606,82.47164730056922,100.56664918616343 
 04/27  12:00:00,17.2,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,18.781461204342816,18.873696864626298,-38.711977234448,-37.33360953438641 
 04/27  13:00:00,15.45,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,18.806933471263119,18.827319591257749,-4.9557621374181999,-4.0722075990072119 
 04/27  14:00:00,14.775,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,18.864267384755608,18.830231860114087,16.226560305872675,10.566774086159798 
 04/27  15:00:00,15.375000000000002,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,18.926647316596346,18.88482130517951,23.91190556283597,21.91100040088662 
 04/27  16:00:00,14.85,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,18.986387939590434,18.964844071176168,21.800954875105917,26.487508257395534 
 04/27  17:00:00,14.4,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,18.919831844004447,18.978594759982543,-8.818744882063925,-6.417370193869696 
 04/27  18:00:00,13.712500000000003,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,18.78626665434491,18.91149371173049,-55.28403660421015,-43.411381514561508 
 04/27  19:00:00,12.6125,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,18.350035463030708,18.576962275636516,-176.5136340869089,-166.84651137667857 
 04/27  20:00:00,11.8875,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,18.023520080982637,18.163574790754354,-100.43630960062927,-115.0936778748613 
 04/27  21:00:00,11.7,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,17.84937720870303,17.954509146693796,-59.10960988442061,-61.821503240815548 
 04/27  22:00:00,11.325,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,17.69572036822673,17.800866782421318,-56.892481742514238,-55.87906199329513 
 04/27  23:00:00,11.1,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,17.530233259263207,17.63915693348242,-60.25779994060355,-59.913199862507109 
 04/27  24:00:00,11.1,0.0,7.,0.0,,,,18.1296003732426,15.393059235237147,0.8666905828413389,15.398354998782552,18.182916597152365,16.22815835163801,0.9010772795438844,11.83850811568009,18.12436179296624,15.307710299033728,0.8405908596778415,14.250368026407762,18.190076428018075,16.341291160733,0.8756761934571569,15.59197899865685,18.478032044783075,18.490044506826185,0.8275596325457824,18.271458161982726,16.236623277835638,0.672590349158131,17.92808045761619,17.364181193124897,17.472708012129077,-59.43071951237251,-59.91870029829454 
 04/28  01:00:00,10.7875,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,17.189390176298617,17.30407058510536,-64.31052447467002,-63.39412161359387 
 04/28  02:00:00,10.225,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,16.973888230899619,17.107727882347225,-81.0455928456552,-78.07925069321493 
 04/28  03:00:00,10.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,16.799276838128117,16.90692620108265,-56.74147083197835,-62.24051242319414 
 04/28  04:00:00,10.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,16.652986033804795,16.760798520672315,-55.10701722286384,-53.66266559838339 
 04/28  05:00:00,10.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,16.51405533865984,16.614377568284163,-49.79119943129679,-51.01740590753721 
 04/28  06:00:00,10.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,16.512570196841688,16.52233615169248,16.454150686000884,-3.0436941712093636 
 04/28  07:00:00,10.375,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,16.90596991875514,16.771267639966685,133.10438481987925,130.07774982375998 
 04/28  08:00:00,11.287499999999998,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,17.25815373167683,17.147258886587907,140.02027734666138,138.89515097830719 
 04/28  09:00:00,12.3875,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,17.648508243815379,17.545282363314379,144.7088766240499,145.86312140928497 
 04/28  10:00:00,13.4875,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,17.915497361866536,17.873018846538547,88.86377748571327,96.45557250459595 
 04/28  11:00:00,14.2125,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,18.094974039951507,18.066729382555168,56.009107953702407,58.80716873515704 
 04/28  12:00:00,14.775,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,18.274026249330299,18.2176228901588,56.218288731245539,55.72711161158108 
 04/28  13:00:00,15.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,18.296864782899037,18.307566734708009,6.649272240206237,13.157202685297167 
 04/28  14:00:00,15.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,18.361548881626804,18.340043136086455,25.728730662747866,20.874799941682704 
 04/28  15:00:00,15.375000000000002,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,18.519208328707074,18.46103002200153,59.06511888410806,56.13567735765636 
 04/28  16:00:00,14.85,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,18.453974668629234,18.54402965705543,-13.208180680241732,-0.4975732932141206 
 04/28  17:00:00,14.0875,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,18.288889399764384,18.43730331327994,-56.89678858652344,-53.342629040681988 
 04/28  18:00:00,12.837499999999999,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,18.05677218297618,18.22910858839805,-102.2699274556302,-93.46626625147388 
 04/28  19:00:00,11.8875,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,17.655930947833615,17.856701944881146,-158.8243275064334,-155.70119010281088 
 04/28  20:00:00,11.325,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,17.35313871497171,17.488742919750945,-94.33844699608845,-106.02188316677668 
 04/28  21:00:00,10.7875,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,17.148988562054688,17.27022787123404,-72.93235830627151,-73.07422768615499 
 04/28  22:00:00,10.6,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,16.965969933183464,17.08014977732279,-64.52240235365459,-65.92424939811163 
 04/28  23:00:00,10.6,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,16.798337553095768,16.91013023919555,-60.825531912342558,-60.830059146725329 
 04/28  24:00:00,10.225,0.0,1.,0.0,,,,17.36891257071053,15.643290339321937,0.977416562534776,18.877181438843203,17.53550261405307,18.491345994850147,1.0311111269070737,13.895347643011496,17.205743548307969,13.075394600761435,0.8198255069951088,19.470472006041584,17.35727086599083,15.472889078324585,0.91771316118958,19.710329828052087,17.581258291576977,17.58862176116966,0.8775158839925444,17.479187276612128,16.911697599609814,0.7327680568624513,22.565169907729016,16.616138043538347,16.735718799664349,-67.56343325930246,-66.37604139241077 
 04/29  01:00:00,10.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,16.429671581526983,16.549014508934847,-67.02225348264818,-67.53768448827931 
 04/29  02:00:00,9.625,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,16.208656268079886,16.34751052600068,-83.94229214438288,-80.60071527480669 
 04/29  03:00:00,9.0875,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,15.974378738324586,16.1121298530936,-82.56015639719988,-84.37062889020449 
 04/29  04:00:00,8.525000000000003,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,15.769826418037871,15.899732738219038,-72.92521173115611,-73.98421419317239 
 04/29  05:00:00,8.3,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,15.607935002280544,15.720651592836962,-56.390290550248959,-58.92923717329833 
 04/29  06:00:00,8.675,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,15.67624456329735,15.64215509610558,61.16651856390078,25.833625534109538 
 04/29  07:00:00,10.275,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,16.577979562601756,16.235315202512987,331.28818550560046,312.8017466210294 
 04/29  08:00:00,12.162500000000002,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,17.41653446362794,17.18178950584501,319.62473018815708,332.5165005843071 
 04/29  09:00:00,14.175,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,17.856232614175089,17.81845750637944,138.322147242345,160.88343296476985 
 04/29  10:00:00,16.0625,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,18.34387236092246,18.21117726353422,182.95377267351086,167.01296379771083 
 04/29  11:00:00,16.7,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,18.730713633402624,18.670124437271374,117.58916318553956,135.5877595950036 
 04/29  12:00:00,17.3875,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,18.953927150039165,18.91667898840796,71.9054644100529,74.36566939673709 
 04/29  13:00:00,18.8,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,19.20115352379389,19.12260461465909,96.11523080539405,87.68293614850419 
 04/29  14:00:00,17.7125,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,19.25569642557478,19.30684428341508,3.868535795275543,24.979200261912088 
 04/29  15:00:00,17.0125,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,19.282328319618104,19.297879231048783,23.124304411273067,10.273483594486592 
 04/29  16:00:00,16.5125,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,19.293657019323125,19.3716439721164,7.2858617154063058,16.714855537611507 
 04/29  17:00:00,15.4125,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,19.079498179285307,19.28183298934525,-71.74735356888266,-62.601634916619349 
 04/29  18:00:00,14.312499999999999,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,18.850264017500846,19.046375721540924,-97.33742620144119,-93.39565950229327 
 04/29  19:00:00,12.837499999999999,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,18.37273819596934,18.640572841433785,-203.50108206455679,-189.5455002076273 
 04/29  20:00:00,11.8875,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,18.00756176469436,18.15696950115558,-112.05992560152791,-133.16977747661714 
 04/29  21:00:00,11.325,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,17.8009651966118,17.92226381708782,-72.99808686402754,-73.26230873962318 
 04/29  22:00:00,11.1,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,17.631818954644769,17.73983947114708,-58.89579447442867,-60.96689398716902 
 04/29  23:00:00,10.7875,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,17.437162772572216,17.564652136939544,-74.85210483417893,-70.86358320474483 
 04/29  24:00:00,10.6,0.0,2.,0.0,,,,17.76301864917482,18.740312784739755,1.0717128471755722,12.69388782359013,17.936133142448829,21.895305712490459,1.11300984414553,10.46208769163667,17.52433744716328,14.700193202905576,0.8794038995689314,12.946239244357662,17.719285246183185,17.90484358460105,0.9879967974288991,12.908740121048134,17.598423486285829,17.591649825542917,0.9495002335715245,17.787610406199609,20.843350850315333,0.7923059105187719,14.967024215982205,17.25768005891873,17.367901185360354,-59.765201264682058,-64.27484198810262 
 04/30  01:00:00,10.6,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,17.110572578204569,17.21697090479946,-54.532073785505279,-53.84106955045896 
 04/30  02:00:00,10.225,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,16.929331674247157,17.050676900339846,-68.62710065727839,-66.24431804077078 
 04/30  03:00:00,10.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,16.748994154153949,16.863756820741107,-63.09067999796468,-65.13926174721705 
 04/30  04:00:00,10.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,16.560610324588848,16.686025921705505,-71.25197522656524,-68.64632091982493 
 04/30  05:00:00,9.625,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,16.33383498673864,16.471417040963869,-82.95541983326524,-82.265838545862 
 04/30  06:00:00,9.775,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,16.383178620897306,16.347123704097826,59.0149382795605,19.94376199405507 
 04/30  07:00:00,11.0625,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,17.270154491340635,16.919129331551078,320.11936099149707,300.762910247631 
 04/30  08:00:00,12.3875,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,17.99723329060481,17.814066126016635,277.77363369963077,298.9834624344718 
 04/30  09:00:00,13.8,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,18.672771120040229,18.49766592778123,248.18628932431614,241.17898216443073 
 04/30  10:00:00,15.15,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,19.291374442644789,19.15634448276707,210.20870578289289,220.81394591957833 
 04/30  11:00:00,15.912500000000002,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,19.70915191131076,19.628584006156698,134.09905232400755,141.93451601433353 
 04/30  12:00:00,17.475,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,19.7288819458536,19.810713956782075,-16.927164566929709,6.894397342371137 
 04/30  13:00:00,17.6125,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,19.592280600782759,19.676572994024619,-45.30299746970949,-53.210504351374158 
 04/30  14:00:00,16.8875,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,19.598810166196267,19.62930556829665,1.5001503470938334,-0.47531487280053077 
 04/30  15:00:00,16.325,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,19.56387526036245,19.624236951089718,-7.931018172713166,-6.349851744091872 
 04/30  16:00:00,15.787500000000002,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,19.514616677199159,19.596676098196057,-11.729791416173484,-11.19563266114717 
 04/30  17:00:00,14.85,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,19.342476789158814,19.506612701154436,-64.36892368275767,-54.52854067126854 
 04/30  18:00:00,14.0875,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,19.126224695100754,19.280726026971828,-90.93081706202048,-89.45002494300653 
 04/30  19:00:00,13.525000000000003,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,18.75815951043188,18.952315596339458,-148.76224907860894,-141.68315972477795 
 04/30  20:00:00,12.6125,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,18.425772151227397,18.576553105884256,-108.43006292035729,-117.12882158166313 
 04/30  21:00:00,11.8875,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,18.179296786247638,18.31314483519147,-85.38055480920574,-87.26948460054624 
 04/30  22:00:00,12.075,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,18.00831822565041,18.114282204834497,-56.181122911908968,-60.61171613462194 
 04/30  23:00:00,12.6125,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,17.886113188424479,17.980535226043295,-44.24878263988159,-44.682460699858207 
 04/30  24:00:00,13.175,0.0,3.,0.0,912384000.0,0.0,-912384000.0,18.2984299671672,18.809880759326814,1.0282823303558362,13.963320364682766,18.494258515537344,22.43415438670698,1.0826457127189893,10.888321036264509,18.065921125708475,14.906885635821502,0.8445957348985921,13.89918141088524,18.21956406051289,17.354406653126106,0.9187795689615074,13.865634455826381,18.199489762040625,18.19496103901365,0.927723881859778,18.34496011350453,21.13704059271037,0.769330684942895,16.127440518588619,17.77723123026464,17.86492371941811,-39.6609862559231,-40.20657090048236 
 05/01  01:00:00,13.7125,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,17.674142906902199,17.758274396965857,-37.96654287040529,-38.01745720144275 
 05/01  02:00:00,14.275,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,17.58922929158848,17.66200311313167,-30.046665851680907,-31.482888068895919 
 05/01  03:00:00,14.8125,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,17.513043120373817,17.583006167529619,-28.886284532775695,-28.409855198100855 
